trip_id,day_of_week,destination,time_of_day,weather,trip_duration,item,item_importance,item_relevance,times_carried_before,previous_forget_count,forgot
906,Friday,College,Evening,Sunny,Medium,Wallet,0.95,0.745,11,0,0
906,Friday,College,Evening,Sunny,Medium,Laptop,0.8,0.857,13,1,0
906,Friday,College,Evening,Sunny,Medium,Phone,0.98,0.933,12,0,1
907,Wednesday,Office,Morning,Sunny,Medium,Laptop,0.8,0.863,14,0,0
907,Wednesday,Office,Morning,Sunny,Medium,Earphones,0.4,0.408,7,3,0
907,Wednesday,Office,Morning,Sunny,Medium,Phone,0.98,0.849,12,0,0
907,Wednesday,Office,Morning,Sunny,Medium,ID_Card,0.9,0.875,12,0,0
907,Wednesday,Office,Morning,Sunny,Medium,Keys,0.93,0.63,13,0,0
908,Tuesday,Gym,Morning,Cloudy,Long,Keys,0.93,0.489,10,0,1
908,Tuesday,Gym,Morning,Cloudy,Long,Water_Bottle,0.45,0.945,16,2,1
909,Wednesday,Other,Afternoon,Cold,Short,Phone,0.98,0.864,6,0,0
909,Wednesday,Other,Afternoon,Cold,Short,Wallet,0.95,0.653,12,0,0
909,Wednesday,Other,Afternoon,Cold,Short,Charger,0.55,0.377,4,2,1
910,Monday,Gym,Morning,Sunny,Long,Keys,0.93,0.525,9,0,0
910,Monday,Gym,Morning,Sunny,Long,Phone,0.98,0.703,6,0,0
910,Monday,Gym,Morning,Sunny,Long,Notebook,0.5,0.095,4,1,1
911,Saturday,Friends_House,Afternoon,Sunny,Medium,Earphones,0.4,0.429,11,1,1
911,Saturday,Friends_House,Afternoon,Sunny,Medium,Phone,0.98,0.906,13,0,0
912,Tuesday,Shopping,Evening,Cold,Medium,Phone,0.98,0.864,11,0,0
912,Tuesday,Shopping,Evening,Cold,Medium,Keys,0.93,0.626,15,0,0
912,Tuesday,Shopping,Evening,Cold,Medium,Wallet,0.95,0.97,15,1,0
913,Wednesday,College,Evening,Cold,Long,ID_Card,0.9,0.9,13,1,0
913,Wednesday,College,Evening,Cold,Long,Charger,0.55,0.906,17,0,0
913,Wednesday,College,Evening,Cold,Long,Notebook,0.5,0.887,7,0,0
913,Wednesday,College,Evening,Cold,Long,Phone,0.98,0.893,15,0,0
913,Wednesday,College,Evening,Cold,Long,Laptop,0.8,0.942,17,1,0
913,Wednesday,College,Evening,Cold,Long,Keys,0.93,0.512,11,0,1
914,Sunday,Office,Afternoon,Rainy,Medium,Water_Bottle,0.45,0.455,8,0,1
914,Sunday,Office,Afternoon,Rainy,Medium,Laptop,0.8,0.839,20,0,0
914,Sunday,Office,Afternoon,Rainy,Medium,Keys,0.93,0.588,12,0,0
914,Sunday,Office,Afternoon,Rainy,Medium,ID_Card,0.9,0.811,13,1,0
914,Sunday,Office,Afternoon,Rainy,Medium,Charger,0.55,0.781,13,1,0
914,Sunday,Office,Afternoon,Rainy,Medium,Phone,0.98,0.907,15,1,1
914,Sunday,Office,Afternoon,Rainy,Medium,Notebook,0.5,0.528,12,2,1
914,Sunday,Office,Afternoon,Rainy,Medium,Wallet,0.95,0.712,17,0,0
914,Sunday,Office,Afternoon,Rainy,Medium,Umbrella,0.35,0.879,11,1,1
915,Friday,Travel,Afternoon,Sunny,Medium,ID_Card,0.9,0.982,15,1,0
915,Friday,Travel,Afternoon,Sunny,Medium,Keys,0.93,0.365,9,0,1
915,Friday,Travel,Afternoon,Sunny,Medium,Wallet,0.95,0.878,14,0,0
915,Friday,Travel,Afternoon,Sunny,Medium,Laptop,0.8,0.539,6,0,0
915,Friday,Travel,Afternoon,Sunny,Medium,Charger,0.55,0.957,22,3,0
916,Thursday,Travel,Afternoon,Cloudy,Short,Charger,0.55,0.954,15,1,0
916,Thursday,Travel,Afternoon,Cloudy,Short,Laptop,0.8,0.602,14,3,1
916,Thursday,Travel,Afternoon,Cloudy,Short,ID_Card,0.9,0.99,23,0,0
916,Thursday,Travel,Afternoon,Cloudy,Short,Keys,0.93,0.415,9,0,0
916,Thursday,Travel,Afternoon,Cloudy,Short,Umbrella,0.35,0.562,4,3,1
917,Thursday,Gym,Morning,Sunny,Medium,Water_Bottle,0.45,0.825,18,0,0
917,Thursday,Gym,Morning,Sunny,Medium,Umbrella,0.35,0.073,0,2,1
917,Thursday,Gym,Morning,Sunny,Medium,Wallet,0.95,0.244,4,0,0
918,Saturday,Office,Morning,Sunny,Medium,Water_Bottle,0.45,0.415,10,1,1
918,Saturday,Office,Morning,Sunny,Medium,Charger,0.55,0.713,8,4,0
918,Saturday,Office,Morning,Sunny,Medium,Notebook,0.5,0.548,8,4,1
918,Saturday,Office,Morning,Sunny,Medium,Wallet,0.95,0.714,12,0,1
918,Saturday,Office,Morning,Sunny,Medium,Phone,0.98,0.811,8,1,0
918,Saturday,Office,Morning,Sunny,Medium,Laptop,0.8,0.795,13,0,0
919,Tuesday,Friends_House,Evening,Cloudy,Short,Earphones,0.4,0.364,3,0,1
919,Tuesday,Friends_House,Evening,Cloudy,Short,Phone,0.98,0.851,14,0,0
919,Tuesday,Friends_House,Evening,Cloudy,Short,Keys,0.93,0.507,8,0,0
920,Friday,College,Night,Rainy,Medium,Notebook,0.5,0.834,12,1,0
920,Friday,College,Night,Rainy,Medium,Wallet,0.95,0.809,13,1,0
920,Friday,College,Night,Rainy,Medium,Charger,0.55,0.834,14,0,0
920,Friday,College,Night,Rainy,Medium,Water_Bottle,0.45,0.584,6,3,1
920,Friday,College,Night,Rainy,Medium,Laptop,0.8,0.882,10,0,1
920,Friday,College,Night,Rainy,Medium,ID_Card,0.9,0.99,11,0,0
920,Friday,College,Night,Rainy,Medium,Phone,0.98,0.896,16,0,0
921,Sunday,Other,Morning,Cloudy,Medium,Phone,0.98,0.788,15,0,0
921,Sunday,Other,Morning,Cloudy,Medium,ID_Card,0.9,0.397,3,0,1
921,Sunday,Other,Morning,Cloudy,Medium,Wallet,0.95,0.61,15,0,0
922,Friday,College,Afternoon,Rainy,Short,Notebook,0.5,0.99,9,0,0
922,Friday,College,Afternoon,Rainy,Short,Wallet,0.95,0.725,7,0,0
922,Friday,College,Afternoon,Rainy,Short,Umbrella,0.35,0.882,14,1,0
922,Friday,College,Afternoon,Rainy,Short,Laptop,0.8,0.99,7,0,0
922,Friday,College,Afternoon,Rainy,Short,Keys,0.93,0.574,14,0,0
922,Friday,College,Afternoon,Rainy,Short,Phone,0.98,0.931,14,0,0
922,Friday,College,Afternoon,Rainy,Short,Earphones,0.4,0.612,3,0,0
922,Friday,College,Afternoon,Rainy,Short,ID_Card,0.9,0.977,23,0,0
923,Thursday,College,Evening,Sunny,Short,Phone,0.98,0.917,21,0,0
923,Thursday,College,Evening,Sunny,Short,Keys,0.93,0.625,7,0,1
923,Thursday,College,Evening,Sunny,Short,Earphones,0.4,0.482,8,1,0
923,Thursday,College,Evening,Sunny,Short,Charger,0.55,0.815,18,2,1
923,Thursday,College,Evening,Sunny,Short,ID_Card,0.9,0.829,13,0,0
924,Tuesday,Shopping,Evening,Cloudy,Medium,Keys,0.93,0.559,8,0,0
924,Tuesday,Shopping,Evening,Cloudy,Medium,Umbrella,0.35,0.485,2,1,1
924,Tuesday,Shopping,Evening,Cloudy,Medium,Wallet,0.95,0.931,10,0,0
924,Tuesday,Shopping,Evening,Cloudy,Medium,Water_Bottle,0.45,0.25,6,2,1
925,Tuesday,Shopping,Afternoon,Hot,Short,Water_Bottle,0.45,0.652,8,1,0
925,Tuesday,Shopping,Afternoon,Hot,Short,Wallet,0.95,0.874,17,0,0
925,Tuesday,Shopping,Afternoon,Hot,Short,Phone,0.98,0.836,16,0,0
926,Sunday,Shopping,Afternoon,Cold,Short,Keys,0.93,0.606,7,0,0
926,Sunday,Shopping,Afternoon,Cold,Short,Earphones,0.4,0.302,5,3,1
926,Sunday,Shopping,Afternoon,Cold,Short,Wallet,0.95,0.94,14,0,0
927,Thursday,Gym,Evening,Cloudy,Medium,Notebook,0.5,0.016,5,1,0
927,Thursday,Gym,Evening,Cloudy,Medium,Earphones,0.4,0.89,12,0,0
927,Thursday,Gym,Evening,Cloudy,Medium,Keys,0.93,0.537,14,0,0
927,Thursday,Gym,Evening,Cloudy,Medium,Wallet,0.95,0.303,6,0,1
927,Thursday,Gym,Evening,Cloudy,Medium,Charger,0.55,0.115,4,2,1
928,Wednesday,Other,Evening,Rainy,Short,Water_Bottle,0.45,0.377,8,0,1
928,Wednesday,Other,Evening,Rainy,Short,ID_Card,0.9,0.365,7,1,0
928,Wednesday,Other,Evening,Rainy,Short,Phone,0.98,0.832,19,0,0
928,Wednesday,Other,Evening,Rainy,Short,Umbrella,0.35,0.884,12,1,0
928,Wednesday,Other,Evening,Rainy,Short,Laptop,0.8,0.323,6,0,1
929,Wednesday,Shopping,Morning,Sunny,Short,Keys,0.93,0.682,7,0,0
929,Wednesday,Shopping,Morning,Sunny,Short,ID_Card,0.9,0.409,9,2,0
929,Wednesday,Shopping,Morning,Sunny,Short,Notebook,0.5,0.108,8,1,1
929,Wednesday,Shopping,Morning,Sunny,Short,Wallet,0.95,0.99,14,0,0
930,Friday,Gym,Night,Sunny,Medium,Earphones,0.4,0.841,12,1,1
930,Friday,Gym,Night,Sunny,Medium,Wallet,0.95,0.32,5,0,0
930,Friday,Gym,Night,Sunny,Medium,Laptop,0.8,0.038,5,0,0
930,Friday,Gym,Night,Sunny,Medium,Phone,0.98,0.71,13,0,0
931,Thursday,Gym,Morning,Hot,Short,Wallet,0.95,0.213,3,0,1
931,Thursday,Gym,Morning,Hot,Short,Earphones,0.4,0.853,13,1,0
931,Thursday,Gym,Morning,Hot,Short,Phone,0.98,0.626,21,0,0
931,Thursday,Gym,Morning,Hot,Short,Water_Bottle,0.45,0.99,16,1,1
932,Friday,College,Evening,Sunny,Long,Keys,0.93,0.59,6,0,0
932,Friday,College,Evening,Sunny,Long,Laptop,0.8,0.898,14,0,1
932,Friday,College,Evening,Sunny,Long,Wallet,0.95,0.735,13,0,1
932,Friday,College,Evening,Sunny,Long,ID_Card,0.9,0.905,14,0,1
932,Friday,College,Evening,Sunny,Long,Notebook,0.5,0.862,17,2,1
932,Friday,College,Evening,Sunny,Long,Phone,0.98,0.91,19,0,0
933,Tuesday,Travel,Morning,Cloudy,Long,ID_Card,0.9,0.97,14,1,0
933,Tuesday,Travel,Morning,Cloudy,Long,Phone,0.98,0.974,20,0,1
933,Tuesday,Travel,Morning,Cloudy,Long,Umbrella,0.35,0.535,12,1,1
933,Tuesday,Travel,Morning,Cloudy,Long,Charger,0.55,0.909,12,1,0
933,Tuesday,Travel,Morning,Cloudy,Long,Earphones,0.4,0.591,9,0,1
934,Friday,Office,Morning,Cloudy,Medium,Umbrella,0.35,0.396,15,3,1
934,Friday,Office,Morning,Cloudy,Medium,Keys,0.93,0.569,6,0,1
934,Friday,Office,Morning,Cloudy,Medium,ID_Card,0.9,0.878,11,1,0
934,Friday,Office,Morning,Cloudy,Medium,Phone,0.98,0.892,15,0,0
934,Friday,Office,Morning,Cloudy,Medium,Earphones,0.4,0.494,14,1,0
934,Friday,Office,Morning,Cloudy,Medium,Wallet,0.95,0.606,11,0,0
934,Friday,Office,Morning,Cloudy,Medium,Charger,0.55,0.753,8,2,1
935,Thursday,Travel,Morning,Sunny,Long,ID_Card,0.9,0.856,9,0,0
935,Thursday,Travel,Morning,Sunny,Long,Charger,0.55,0.819,18,2,0
935,Thursday,Travel,Morning,Sunny,Long,Water_Bottle,0.45,0.564,11,2,1
935,Thursday,Travel,Morning,Sunny,Long,Earphones,0.4,0.568,9,0,1
935,Thursday,Travel,Morning,Sunny,Long,Laptop,0.8,0.647,7,1,1
935,Thursday,Travel,Morning,Sunny,Long,Wallet,0.95,0.896,13,0,0
936,Sunday,College,Afternoon,Sunny,Long,Charger,0.55,0.849,13,1,1
936,Sunday,College,Afternoon,Sunny,Long,Water_Bottle,0.45,0.612,5,1,0
936,Sunday,College,Afternoon,Sunny,Long,Laptop,0.8,0.941,13,0,0
936,Sunday,College,Afternoon,Sunny,Long,ID_Card,0.9,0.879,8,0,0
936,Sunday,College,Afternoon,Sunny,Long,Notebook,0.5,0.809,17,0,1
936,Sunday,College,Afternoon,Sunny,Long,Keys,0.93,0.52,7,0,0
936,Sunday,College,Afternoon,Sunny,Long,Wallet,0.95,0.818,7,0,0
937,Tuesday,Other,Morning,Cloudy,Short,Phone,0.98,0.747,8,0,0
937,Tuesday,Other,Morning,Cloudy,Short,Laptop,0.8,0.263,4,2,1
937,Tuesday,Other,Morning,Cloudy,Short,Keys,0.93,0.585,9,0,0
938,Tuesday,Gym,Morning,Cold,Medium,Water_Bottle,0.45,0.698,14,0,0
938,Tuesday,Gym,Morning,Cold,Medium,Wallet,0.95,0.324,4,0,0
938,Tuesday,Gym,Morning,Cold,Medium,Phone,0.98,0.683,14,0,0
938,Tuesday,Gym,Morning,Cold,Medium,Umbrella,0.35,0.122,4,5,1
939,Thursday,Family_Event,Afternoon,Rainy,Short,Phone,0.98,0.82,9,0,0
939,Thursday,Family_Event,Afternoon,Rainy,Short,Wallet,0.95,0.573,12,0,0
939,Thursday,Family_Event,Afternoon,Rainy,Short,ID_Card,0.9,0.298,6,0,0
939,Thursday,Family_Event,Afternoon,Rainy,Short,Umbrella,0.35,0.85,11,0,0
939,Thursday,Family_Event,Afternoon,Rainy,Short,Charger,0.55,0.308,15,1,1
939,Thursday,Family_Event,Afternoon,Rainy,Short,Keys,0.93,0.567,11,1,1
940,Thursday,Gym,Afternoon,Cloudy,Medium,Water_Bottle,0.45,0.926,18,1,1
940,Thursday,Gym,Afternoon,Cloudy,Medium,Keys,0.93,0.516,10,0,0
940,Thursday,Gym,Afternoon,Cloudy,Medium,Phone,0.98,0.743,12,0,0
941,Friday,College,Evening,Sunny,Medium,Water_Bottle,0.45,0.593,13,0,0
941,Friday,College,Evening,Sunny,Medium,Earphones,0.4,0.539,15,2,1
941,Friday,College,Evening,Sunny,Medium,Phone,0.98,0.986,8,0,0
941,Friday,College,Evening,Sunny,Medium,Notebook,0.5,0.973,18,1,0
941,Friday,College,Evening,Sunny,Medium,Charger,0.55,0.937,13,2,1
941,Friday,College,Evening,Sunny,Medium,Laptop,0.8,0.941,16,1,0
941,Friday,College,Evening,Sunny,Medium,Wallet,0.95,0.716,9,0,0
942,Wednesday,Family_Event,Evening,Rainy,Short,ID_Card,0.9,0.32,9,0,0
942,Wednesday,Family_Event,Evening,Rainy,Short,Phone,0.98,0.743,11,0,0
942,Wednesday,Family_Event,Evening,Rainy,Short,Wallet,0.95,0.596,10,0,0
943,Sunday,Travel,Evening,Sunny,Short,Keys,0.93,0.402,7,0,0
943,Sunday,Travel,Evening,Sunny,Short,ID_Card,0.9,0.99,19,0,0
943,Sunday,Travel,Evening,Sunny,Short,Water_Bottle,0.45,0.509,4,3,1
943,Sunday,Travel,Evening,Sunny,Short,Laptop,0.8,0.541,9,0,0
943,Sunday,Travel,Evening,Sunny,Short,Phone,0.98,0.955,16,0,1
944,Thursday,Friends_House,Morning,Rainy,Long,Phone,0.98,0.927,16,0,0
944,Thursday,Friends_House,Morning,Rainy,Long,Earphones,0.4,0.434,15,1,1
944,Thursday,Friends_House,Morning,Rainy,Long,Notebook,0.5,0.01,4,0,1
944,Thursday,Friends_House,Morning,Rainy,Long,ID_Card,0.9,0.34,5,0,0
944,Thursday,Friends_House,Morning,Rainy,Long,Keys,0.93,0.667,17,0,1
945,Monday,Gym,Morning,Hot,Short,Earphones,0.4,0.834,11,0,0
945,Monday,Gym,Morning,Hot,Short,Keys,0.93,0.515,9,1,0
945,Monday,Gym,Morning,Hot,Short,Phone,0.98,0.648,9,0,1
946,Monday,Travel,Night,Cloudy,Short,Water_Bottle,0.45,0.538,16,2,1
946,Monday,Travel,Night,Cloudy,Short,Wallet,0.95,0.944,14,0,0
946,Monday,Travel,Night,Cloudy,Short,Charger,0.55,0.839,12,0,0
946,Monday,Travel,Night,Cloudy,Short,Earphones,0.4,0.636,7,1,1
947,Sunday,Family_Event,Morning,Sunny,Short,Charger,0.55,0.308,5,1,1
947,Sunday,Family_Event,Morning,Sunny,Short,Keys,0.93,0.456,12,0,0
947,Sunday,Family_Event,Morning,Sunny,Short,Phone,0.98,0.805,11,0,0
948,Monday,Travel,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.586,15,0,0
948,Monday,Travel,Afternoon,Sunny,Medium,Phone,0.98,0.973,18,0,0
948,Monday,Travel,Afternoon,Sunny,Medium,Earphones,0.4,0.564,10,1,1
948,Monday,Travel,Afternoon,Sunny,Medium,Laptop,0.8,0.53,10,2,0
948,Monday,Travel,Afternoon,Sunny,Medium,Keys,0.93,0.3,9,0,0
948,Monday,Travel,Afternoon,Sunny,Medium,Charger,0.55,0.857,16,0,0
949,Sunday,Office,Night,Sunny,Long,Laptop,0.8,0.77,11,0,1
949,Sunday,Office,Night,Sunny,Long,Phone,0.98,0.858,17,0,0
950,Tuesday,Travel,Night,Cloudy,Medium,Earphones,0.4,0.631,9,1,0
950,Tuesday,Travel,Night,Cloudy,Medium,Phone,0.98,0.897,10,0,0
950,Tuesday,Travel,Night,Cloudy,Medium,Wallet,0.95,0.887,17,0,0
951,Monday,Travel,Afternoon,Cold,Medium,Umbrella,0.35,0.352,9,1,0
951,Monday,Travel,Afternoon,Cold,Medium,Wallet,0.95,0.864,17,0,1
951,Monday,Travel,Afternoon,Cold,Medium,Phone,0.98,0.972,18,0,0
951,Monday,Travel,Afternoon,Cold,Medium,Water_Bottle,0.45,0.401,10,2,0
951,Monday,Travel,Afternoon,Cold,Medium,Keys,0.93,0.331,6,1,1
951,Monday,Travel,Afternoon,Cold,Medium,ID_Card,0.9,0.959,14,2,1
952,Wednesday,Other,Evening,Sunny,Short,Phone,0.98,0.719,23,0,0
952,Wednesday,Other,Evening,Sunny,Short,Wallet,0.95,0.547,6,0,0
952,Wednesday,Other,Evening,Sunny,Short,Earphones,0.4,0.398,4,1,1
953,Friday,Gym,Afternoon,Rainy,Short,Water_Bottle,0.45,0.913,13,1,0
953,Friday,Gym,Afternoon,Rainy,Short,Wallet,0.95,0.288,7,0,0
953,Friday,Gym,Afternoon,Rainy,Short,Laptop,0.8,0.057,2,1,1
953,Friday,Gym,Afternoon,Rainy,Short,Earphones,0.4,0.783,13,2,0
953,Friday,Gym,Afternoon,Rainy,Short,Charger,0.55,0.162,2,0,1
953,Friday,Gym,Afternoon,Rainy,Short,Phone,0.98,0.659,10,0,0
954,Wednesday,Gym,Evening,Rainy,Medium,Wallet,0.95,0.267,9,0,0
954,Wednesday,Gym,Evening,Rainy,Medium,Water_Bottle,0.45,0.972,14,1,0
954,Wednesday,Gym,Evening,Rainy,Medium,Earphones,0.4,0.925,7,0,0
956,Friday,Shopping,Morning,Sunny,Medium,Umbrella,0.35,0.271,3,1,1
956,Friday,Shopping,Morning,Sunny,Medium,Phone,0.98,0.803,12,0,0
956,Friday,Shopping,Morning,Sunny,Medium,Wallet,0.95,0.934,14,0,0
957,Wednesday,Friends_House,Afternoon,Cloudy,Medium,Umbrella,0.35,0.487,10,3,1
957,Wednesday,Friends_House,Afternoon,Cloudy,Medium,Keys,0.93,0.584,7,1,0
957,Wednesday,Friends_House,Afternoon,Cloudy,Medium,Earphones,0.4,0.419,1,1,0
958,Friday,Gym,Morning,Rainy,Medium,Water_Bottle,0.45,0.84,14,1,0
958,Friday,Gym,Morning,Rainy,Medium,Earphones,0.4,0.715,9,1,1
959,Sunday,Office,Evening,Cloudy,Medium,Keys,0.93,0.621,11,0,0
959,Sunday,Office,Evening,Cloudy,Medium,Laptop,0.8,0.819,7,1,1
959,Sunday,Office,Evening,Cloudy,Medium,Water_Bottle,0.45,0.538,4,0,1
960,Wednesday,Friends_House,Afternoon,Hot,Medium,Phone,0.98,0.906,14,0,1
960,Wednesday,Friends_House,Afternoon,Hot,Medium,Water_Bottle,0.45,0.584,9,1,0
960,Wednesday,Friends_House,Afternoon,Hot,Medium,ID_Card,0.9,0.204,3,4,1
960,Wednesday,Friends_House,Afternoon,Hot,Medium,Keys,0.93,0.556,14,0,0
960,Wednesday,Friends_House,Afternoon,Hot,Medium,Earphones,0.4,0.295,9,0,0
960,Wednesday,Friends_House,Afternoon,Hot,Medium,Notebook,0.5,0.056,5,1,1
961,Tuesday,College,Evening,Cold,Medium,ID_Card,0.9,0.953,18,0,1
961,Tuesday,College,Evening,Cold,Medium,Phone,0.98,0.947,11,0,0
961,Tuesday,College,Evening,Cold,Medium,Charger,0.55,0.885,9,3,1
961,Tuesday,College,Evening,Cold,Medium,Water_Bottle,0.45,0.363,8,0,1
962,Wednesday,College,Evening,Hot,Medium,Keys,0.93,0.554,8,0,0
962,Wednesday,College,Evening,Hot,Medium,Umbrella,0.35,0.176,4,0,1
962,Wednesday,College,Evening,Hot,Medium,Phone,0.98,0.967,14,0,0
962,Wednesday,College,Evening,Hot,Medium,Earphones,0.4,0.589,7,0,0
962,Wednesday,College,Evening,Hot,Medium,ID_Card,0.9,0.989,11,0,0
962,Wednesday,College,Evening,Hot,Medium,Laptop,0.8,0.841,14,0,0
962,Wednesday,College,Evening,Hot,Medium,Water_Bottle,0.45,0.884,10,2,0
963,Saturday,Travel,Afternoon,Cold,Medium,Charger,0.55,0.911,12,0,0
963,Saturday,Travel,Afternoon,Cold,Medium,ID_Card,0.9,0.985,13,1,0
963,Saturday,Travel,Afternoon,Cold,Medium,Wallet,0.95,0.847,18,0,0
963,Saturday,Travel,Afternoon,Cold,Medium,Earphones,0.4,0.671,14,0,0
964,Tuesday,Friends_House,Evening,Hot,Long,Phone,0.98,0.726,15,0,1
964,Tuesday,Friends_House,Evening,Hot,Long,Keys,0.93,0.652,11,0,0
965,Sunday,Family_Event,Morning,Cold,Medium,Umbrella,0.35,0.326,6,0,1
966,Friday,Office,Afternoon,Hot,Short,ID_Card,0.9,0.886,10,0,1
966,Friday,Office,Afternoon,Hot,Short,Water_Bottle,0.45,0.909,14,2,1
966,Friday,Office,Afternoon,Hot,Short,Charger,0.55,0.796,13,0,0
966,Friday,Office,Afternoon,Hot,Short,Laptop,0.8,0.873,15,1,0
967,Friday,College,Morning,Hot,Short,ID_Card,0.9,0.881,19,0,0
967,Friday,College,Morning,Hot,Short,Water_Bottle,0.45,0.944,12,1,0
967,Friday,College,Morning,Hot,Short,Laptop,0.8,0.741,10,1,0
967,Friday,College,Morning,Hot,Short,Wallet,0.95,0.726,13,0,0
967,Friday,College,Morning,Hot,Short,Phone,0.98,0.833,7,0,0
968,Wednesday,Other,Evening,Hot,Medium,Phone,0.98,0.832,17,0,0
968,Wednesday,Other,Evening,Hot,Medium,Keys,0.93,0.566,10,0,1
969,Sunday,College,Evening,Cold,Medium,ID_Card,0.9,0.883,12,1,0
969,Sunday,College,Evening,Cold,Medium,Keys,0.93,0.624,10,0,0
969,Sunday,College,Evening,Cold,Medium,Phone,0.98,0.924,16,0,1
969,Sunday,College,Evening,Cold,Medium,Charger,0.55,0.853,17,1,1
969,Sunday,College,Evening,Cold,Medium,Notebook,0.5,0.944,16,2,0
969,Sunday,College,Evening,Cold,Medium,Laptop,0.8,0.947,14,1,0
969,Sunday,College,Evening,Cold,Medium,Earphones,0.4,0.58,6,3,1
970,Monday,College,Night,Cloudy,Medium,Phone,0.98,0.814,11,0,0
970,Monday,College,Night,Cloudy,Medium,Charger,0.55,0.797,16,3,0
970,Monday,College,Night,Cloudy,Medium,Notebook,0.5,0.864,17,1,0
970,Monday,College,Night,Cloudy,Medium,Water_Bottle,0.45,0.586,6,1,0
970,Monday,College,Night,Cloudy,Medium,Laptop,0.8,0.891,15,4,1
971,Wednesday,Office,Evening,Rainy,Medium,Notebook,0.5,0.526,9,2,1
971,Wednesday,Office,Evening,Rainy,Medium,Earphones,0.4,0.462,8,1,0
971,Wednesday,Office,Evening,Rainy,Medium,ID_Card,0.9,0.9,13,1,0
971,Wednesday,Office,Evening,Rainy,Medium,Phone,0.98,0.93,13,0,0
971,Wednesday,Office,Evening,Rainy,Medium,Laptop,0.8,0.843,7,0,0
971,Wednesday,Office,Evening,Rainy,Medium,Charger,0.55,0.871,6,1,0
971,Wednesday,Office,Evening,Rainy,Medium,Keys,0.93,0.612,9,0,0
972,Wednesday,Shopping,Night,Rainy,Short,ID_Card,0.9,0.5,6,1,1
972,Wednesday,Shopping,Night,Rainy,Short,Water_Bottle,0.45,0.279,7,0,1
972,Wednesday,Shopping,Night,Rainy,Short,Earphones,0.4,0.311,3,2,1
972,Wednesday,Shopping,Night,Rainy,Short,Keys,0.93,0.623,8,0,0
972,Wednesday,Shopping,Night,Rainy,Short,Phone,0.98,0.816,11,0,0
972,Wednesday,Shopping,Night,Rainy,Short,Umbrella,0.35,0.828,13,0,1
973,Thursday,Family_Event,Morning,Cold,Medium,Wallet,0.95,0.599,17,0,1
973,Thursday,Family_Event,Morning,Cold,Medium,Earphones,0.4,0.088,6,0,1
973,Thursday,Family_Event,Morning,Cold,Medium,Phone,0.98,0.832,7,0,0
974,Thursday,Friends_House,Night,Cloudy,Medium,Water_Bottle,0.45,0.297,4,1,1
975,Tuesday,Friends_House,Afternoon,Hot,Medium,Wallet,0.95,0.512,8,0,0
975,Tuesday,Friends_House,Afternoon,Hot,Medium,Water_Bottle,0.45,0.558,11,0,0
975,Tuesday,Friends_House,Afternoon,Hot,Medium,Laptop,0.8,0.176,7,0,0
976,Tuesday,College,Afternoon,Hot,Medium,Charger,0.55,0.926,14,0,0
976,Tuesday,College,Afternoon,Hot,Medium,Notebook,0.5,0.914,17,0,0
976,Tuesday,College,Afternoon,Hot,Medium,Water_Bottle,0.45,0.864,8,1,0
976,Tuesday,College,Afternoon,Hot,Medium,ID_Card,0.9,0.892,11,1,0
976,Tuesday,College,Afternoon,Hot,Medium,Earphones,0.4,0.55,6,3,1
977,Monday,Office,Afternoon,Cold,Short,Phone,0.98,0.928,12,0,0
977,Monday,Office,Afternoon,Cold,Short,ID_Card,0.9,0.824,11,0,1
977,Monday,Office,Afternoon,Cold,Short,Earphones,0.4,0.422,4,1,1
977,Monday,Office,Afternoon,Cold,Short,Notebook,0.5,0.485,9,0,1
977,Monday,Office,Afternoon,Cold,Short,Wallet,0.95,0.681,7,1,0
978,Friday,Gym,Morning,Sunny,Medium,ID_Card,0.9,0.118,3,1,1
978,Friday,Gym,Morning,Sunny,Medium,Water_Bottle,0.45,0.882,11,0,1
979,Wednesday,College,Morning,Hot,Medium,Charger,0.55,0.924,25,0,0
979,Wednesday,College,Morning,Hot,Medium,Wallet,0.95,0.75,10,0,0
979,Wednesday,College,Morning,Hot,Medium,Notebook,0.5,0.924,15,0,0
979,Wednesday,College,Morning,Hot,Medium,ID_Card,0.9,0.955,12,0,0
979,Wednesday,College,Morning,Hot,Medium,Keys,0.93,0.562,8,0,0
979,Wednesday,College,Morning,Hot,Medium,Phone,0.98,0.947,11,0,0
979,Wednesday,College,Morning,Hot,Medium,Water_Bottle,0.45,0.863,10,1,1
980,Thursday,Office,Morning,Hot,Long,Laptop,0.8,0.865,14,0,1
980,Thursday,Office,Morning,Hot,Long,Charger,0.55,0.829,12,2,1
981,Friday,Office,Morning,Cold,Medium,Phone,0.98,0.874,12,0,0
981,Friday,Office,Morning,Cold,Medium,Earphones,0.4,0.35,6,1,0
981,Friday,Office,Morning,Cold,Medium,Water_Bottle,0.45,0.375,11,0,0
981,Friday,Office,Morning,Cold,Medium,Laptop,0.8,0.826,7,1,0
981,Friday,Office,Morning,Cold,Medium,Charger,0.55,0.82,12,2,1
982,Friday,College,Afternoon,Cold,Short,Charger,0.55,0.89,9,1,1
982,Friday,College,Afternoon,Cold,Short,Wallet,0.95,0.641,7,0,0
982,Friday,College,Afternoon,Cold,Short,Phone,0.98,0.847,7,0,0
982,Friday,College,Afternoon,Cold,Short,Notebook,0.5,0.939,18,0,0
